Anime Title,entry_id,entry_type,english_name,japanese_name,tmdb_id,anilist_id,Avg. Words/Episode,Unique Words,Kanji Difficulty (1-100),Vocab Difficulty (1-100),Overall Difficulty (1-100),Vocab Density (%),poster_url,episodes,status,genres,start_year,average_score,anilist_img_filename,anilist_status,tmdb_img_filename
Bishoujo Senshi Sailor Moon SuperS. Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,4376.0,anime_movie,Sailor Moon SuperS the Movie: Black Dream Hole,美少女戦士 セーラームーン SuperS セーラー9戦士集結! ブラック・ドリーム・ホールの奇跡,,1240.0,903,356,21.9,6.6,14.3,2.33,,,,,,,,,
Hinako Note,2213.0,anime_tv,,ひなこのーと,,87517.0,543,1508,26.7,6.7,16.7,2.36,,,,,,,,,
Back Street Girls. Gokudolls,,,,,,,660,1632,29.0,6.9,18.0,2.41,,,,,,,,,
Titan,6063.0,drama_movie,The Titan,タイタン,movie:476926,,828,538,43.2,6.9,25.0,2.42,,,,,,,,,
Kemono Friends 2,,,,,,,452,1223,17.4,7.0,12.2,2.45,,,,,,,,,
Saiki Kusuo no Sainan 2,,,,,,,1082,872,36.5,7.0,21.7,2.45,,,,,,,,,
Free! Starting Days,,,,,,,2145,671,26.2,7.1,16.7,2.47,,,,,,,,,
Ore no Imouto ga Konna ni Kawaii Wake ga Nai S2,,,,,,,503,1602,23.3,7.1,15.2,2.48,,,,,,,,,
Risou no Otoko ni naru Houhou,6074.0,drama_movie,When We First Met,理想の男になる方法,movie:433310,,1736,757,22.8,7.3,15.1,2.53,,,,,,,,,
Ousama Game,,,,,,,455,1186,26.4,7.3,16.9,2.53,,,,,,,,,
Aidoru Senshi Mirakuru Chuunzu!,144.0,drama_tv,,Aidoru Senshi Mirakuru Chuunzu!,tv:87384,,233,1809,22.7,7.4,15.1,2.57,,,,,,,,,
Gaim Gaiden. Kamen Rider Zangetsu∕Kamen Rider Baron,9468.0,drama_movie,Kamen Rider Gaim: Gaiden - Zangetsu And Baron,鎧武／ガイム外伝 仮面ライダー斬月／仮面ライダーバロン,movie:332222,,775,417,22.5,7.5,15.0,2.58,,,,,,,,,
Ultraman Geed,,,,,,,373,2344,29.1,7.6,18.3,2.62,,,,,,,,,
Black Fox (Blackfox),,,,,,,1185,571,31.3,7.6,19.5,2.62,,,,,,,,,
Kino no Tabi. Nanika wo Suru Tame ni -life goes on.-,8761.0,anime_movie,,キノの旅 何かをするために -life goes on.-,,1379.0,685,348,25.7,7.6,16.7,2.63,,,,,,,,,
Love,6013.0,drama_tv,Love,LOVE ラブ,tv:53606,,671,4137,30.1,7.7,18.9,2.64,,,,,,,,,
Kamen Rider The First,,,,,,,921,731,21.5,7.7,14.6,2.66,,,,,,,,,
Ajin OVA,4030.0,anime_tv,,亜人OVA,,21487.0,363,611,25.2,7.8,16.5,2.66,,,,,,,,,
Precure Super Stars!,5442.0,anime_movie,,映画プリキュアスーパースターズ,,101101.0,933,380,18.1,7.8,13.0,2.68,,,,,,,,,
Kono Saitei na Sekai no Owari,6060.0,drama_tv,The End of the F***ing World,このサイテーな世界の終わり,tv:74577,,247,789,23.3,7.8,15.5,2.68,,,,,,,,,
The Cloverfield Paradox,6059.0,drama_movie,The Cloverfield Paradox,クローバーフィールド・パラドックス,movie:384521,,1493,709,34.2,7.8,21.0,2.68,,,,,,,,,
Atashin’chi Movie,5735.0,anime_movie,,映画 あたしンち,,9795.0,1744,620,21.8,7.9,14.9,2.69,,,,,,,,,
Last Week of Summer,6077.0,drama_movie,You Get Me,ラストウィーク・オブ・サマー,movie:412105,,1041,506,26.1,7.9,17.0,2.69,,,,,,,,,
ULTRAMAN,1036.0,anime_tv,ULTRAMAN,ULTRAMAN,,100663.0,329,1375,25.7,7.9,16.8,2.7,,,,,,,,,
Saitei! Highschool,5997.0,drama_tv,Everything Sucks!,サイテー! ハイスクール,tv:76438,,385,1430,29.8,8.1,18.9,2.75,,,,,,,,,
Atashin’chi 3D Movie. Jounetsu no Chou Chounouryoku♪Haha Dai Bousou,5734.0,anime_movie,,劇場版3D あたしンち 情熱のちょ～超能力♪母大暴走!,,9796.0,617,307,16.3,8.1,12.2,2.76,,,,,,,,,
Shiawase no Pan,5949.0,drama_movie,Bread of Happiness,しあわせのパン,movie:135598,,861,360,19.1,8.2,13.7,2.79,,,,,,,,,
Bishoujo Senshi Sailor Moon R. THE MOVIE,4373.0,anime_movie,Sailor Moon R: The Movie,美少女戦士セーラームーンＲ THE MOVIE,,531.0,821,375,20.9,8.2,14.6,2.8,,,,,,,,,
Digimon Adventure Tri,,,,,,,1406,2029,25.9,8.2,17.0,2.8,,,,,,,,,
Nihon Chinbotsu 2020,,,,,,,351,1367,25.8,8.2,17.0,2.8,,,,,,,,,
Shinya! Tensai Bakabon,,,,,,,769,2205,28.8,8.2,18.5,2.8,,,,,,,,,
Watashitachi Lalaloopsy,6071.0,anime_tv,We're Lalaloopsy,わたしたち、ララループシー,tv:64910,,449,1520,31.1,8.3,19.7,2.81,,,,,,,,,
FLCL Alternative,2998.0,anime_tv,FLCL Alternative,フリクリ オルタナ,,21748.0,384,928,23.5,8.3,15.9,2.82,,,,,,,,,
Osomatsu-san,1065.0,anime_tv,Mr. Osomatsu,おそ松さん,,21261.0,484,2603,21.6,8.4,15.0,2.84,,,,,,,,,
Tenshi no 3P!,,,,,,,446,1409,23.6,8.4,16.0,2.86,,,,,,,,,
Kouchuu Ouja Mushiking,,,,,,,782,550,19.0,8.5,13.7,2.88,,,,,,,,,
Sakurada Reset,,,,,,,719,2324,39.2,8.5,23.9,2.88,,,,,,,,,
Bright,5993.0,drama_movie,Bright,,movie:400106,,1685,811,29.9,8.6,19.3,2.91,,,,,,,,,
Karakai Jouzu no Takagi-san S2,,,,,,,379,1131,20.3,8.7,14.5,2.94,,,,,,,,,
Chousei Kantai Sazer-X,,,,,,,388,2199,21.9,8.8,15.3,2.96,,,,,,,,,
Tada-kun wa Koi wo Shinai,919.0,anime_tv,Tada Never Falls In Love,多田くんは恋をしない,,100179.0,208,1442,23.1,8.8,16.0,2.97,,,,,,,,,
Eureka Seven AO,2013.0,anime_tv,Eureka Seven AO,エウレカセブンAO,,12471.0,455,2756,31.2,8.9,20.0,2.99,,,,,,,,,
Yuru Yuri Nachuyachumi!,923.0,anime_tv,YuruYuri Nachuyachumi!,ゆるゆり　なちゅやちゅみ！,,20625.0,1330,561,24.1,8.9,16.5,3.01,,,,,,,,,
FREEDOM,2124.0,anime_tv,Freedom,FREEDOM,,1747.0,483,1143,30.1,9.0,19.5,3.02,,,,,,,,,
Attack No. 1,,,,,,,1222,811,21.9,9.0,15.4,3.03,,,,,,,,,
Kiniro Mosaic,1381.0,anime_tv,KINMOZA!,きんいろモザイク,,16732.0,422,1484,21.3,9.1,15.2,3.04,,,,,,,,,
Itazura na Kiss~Love in TOKYO,6026.0,drama_tv,Mischievous Kiss: Love in Tokyo,イタズラなKiss～Love in TOKYO,tv:64793,,851,3662,25.1,9.1,17.1,3.04,,,,,,,,,
Aggressive Retsuko Season 3,4043.0,anime_tv,Aggretsuko: Season 3,アグレッシブ烈子 シーズン3,,110857.0,334,1270,30.0,9.1,19.5,3.06,,,,,,,,,
Minami-kun no Koibito. my little lover,6032.0,drama_tv,My Little Lover - Minami Kun no Koibito,南くんの恋人〜my little lover,tv:65778,,580,1243,19.9,9.2,14.5,3.07,,,,,,,,,
Tokusou Sentai Dekarenjaa Za Muubii Furu Burasuto Akushon,6851.0,drama_movie,Tokusou Sentai Dekaranger The Movie: Full Blast Action,特捜戦隊デカレンジャー THE MOVIE フルブラスト・アクション,movie:200565,,550,342,31.5,9.2,20.4,3.09,,,,,,,,,
Strike Witches Operation Victory Arrow,5867.0,anime_tv,,ストライクウィッチーズ Operation Victory Arrow,,20650.0,529,764,31.7,9.2,20.4,3.09,,,,,,,,,
Shijou Saiaku no Gakuen Seikatsu,6024.0,drama_movie,Middle School: The Worst Years of My Life,史上最悪の学園生活,movie:369883,,1782,845,35.4,9.2,22.3,3.09,,,,,,,,,
Kimi to Boku no Kyori,6062.0,drama_movie,The Space Between Us,キミとボクの距離,movie:365942,,1517,763,35.4,9.3,22.3,3.1,,,,,,,,,
Nande Koko ni Sensei ga!,,,,,,,237,891,19.0,9.3,14.2,3.11,,,,,,,,,
Queer Eye,6040.0,drama_tv,Queer Eye,クィア・アイ,tv:76922,,1188,2465,31.0,9.3,20.2,3.11,,,,,,,,,
Perfect Sweets,6033.0,drama_tv,Nailed It!,パーフェクト・スイーツ,tv:77791,,737,1159,25.1,9.3,17.2,3.12,,,,,,,,,
Suisei no Gargantia OVA,7751.0,anime_tv,Gargantia on the Verdurous Planet OVA,翠星のガルガンティア,,19211.0,487,552,30.5,9.4,20.0,3.15,,,,,,,,,
Digimon Universe. Appli Monsters,2164.0,anime_tv,Digimon Universe App Monsters,デジモンユニバース アプリモンスターズ,,21820.0,414,3722,25.8,9.5,17.7,3.17,,,,,,,,,
Ahiru no Sora,,,,,,,489,3499,24.3,9.6,17.0,3.19,,,,,,,,,
Ore wo Suki nano wa Omae dake ka yo,,,,,,,611,1602,26.1,9.7,17.9,3.23,,,,,,,,,
GLOW Gorgeous Ladies Of Wrestling,6003.0,drama_tv,GLOW,GLOW ゴージャス・レディ・オブ・レスリング,tv:70573,,597,2240,30.7,9.7,20.2,3.23,,,,,,,,,
Black Mirror,5990.0,drama_tv,Black Mirror,ブラック・ミラー,tv:42009,,827,3830,32.0,9.7,20.8,3.23,,,,,,,,,
Kami nomi zo Shiru Sekai,481.0,anime_tv,The World God Only Knows,神のみぞ知るセカイ,,8525.0,422,2518,29.0,9.7,19.4,3.24,,,,,,,,,
Fuller House,6000.0,drama_tv,Fuller House,フラーハウス,tv:63623,,485,4087,29.0,9.7,19.4,3.24,,,,,,,,,
HERO MASK,4050.0,anime_tv,HERO MASK,HERO MASK,,105096.0,239,1305,29.6,9.7,19.7,3.24,,,,,,,,,
Monster Strike The Movie. Sora no Kanata,172.0,anime_movie,Monster Strike The Movie: Sora no Kanata,モンスターストライク: ソラノカナタ,,101926.0,1690,666,27.4,9.8,18.6,3.25,,,,,,,,,
Girlboss,6002.0,drama_tv,Girlboss,ガールボス,tv:65856,,485,2277,30.0,9.8,19.9,3.25,,,,,,,,,
BEATLESS,1572.0,anime_tv,BEATLESS,BEATLESS,,100245.0,622,3534,45.8,9.8,27.8,3.25,,,,,,,,,
Kimagure Orange☆Road OVA,8608.0,anime_tv,,きまぐれオレンジ☆ロード,,2458.0,380,967,21.3,9.8,15.6,3.26,,,,,,,,,
Sandy Wexler,6046.0,drama_movie,Sandy Wexler,サンディ・ウェクスラー,movie:419700,,2697,1174,30.2,9.8,20.0,3.26,,,,,,,,,
Brave Witches,373.0,anime_tv,,ブレイブウィッチーズ,,20454.0,484,1625,30.9,9.8,20.4,3.26,,,,,,,,,
KING OF PRISM by Pretty Rhythm,8759.0,anime_movie,,KING OF PRISM by PrettyRhythm,,21409.0,1007,509,23.5,9.9,16.7,3.28,,,,,,,,,
Ballroom e Youkoso,1268.0,anime_tv,Welcome to the Ballroom,ボールルームへようこそ,,98005.0,393,2231,29.7,9.9,19.8,3.29,,,,,,,,,
BEM,,,,,,,419,1654,33.3,10.0,21.6,3.32,,,,,,,,,
High Life,6005.0,drama_tv,Disjointed,ハイ・ライフ,tv:71308,,558,3214,34.5,10.0,22.2,3.32,,,,,,,,,
Narcos,6035.0,drama_tv,Narcos,ナルコス,tv:63351,,893,4508,41.9,10.2,26.0,3.37,,,,,,,,,
Santa Clarita Diet,6047.0,drama_tv,Santa Clarita Diet,サンタクラリータ・ダイエット,tv:69470,,629,3238,33.3,10.2,21.8,3.38,,,,,,,,,
Kimagure Orange☆Road,493.0,anime_tv,,きまぐれオレンジ☆ロード,,1087.0,342,2749,20.7,10.3,15.5,3.39,,,,,,,,,
Akanesasu Shoujo,,,,,,,512,1689,26.7,10.2,18.5,3.39,,,,,,,,,
Yuru Yuri Nachuyachumi!+,2828.0,anime_tv,YuruYuri Nachuyachumi!+,ゆるゆり　なちゅやちゅみ！＋,,21214.0,456,386,23.6,10.3,16.9,3.4,,,,,,,,,
Banzai! King Julien,5983.0,anime_tv,All Hail King Julien,バンザイ! キング・ジュリアン,tv:61751,,436,2391,24.4,10.3,17.3,3.4,,,,,,,,,
BoJack Horseman,5992.0,anime_tv,BoJack Horseman,ボージャック・ホースマン,tv:61222,,661,5750,33.4,10.3,21.8,3.4,,,,,,,,,
Crayon Shin-chan. Bakuhatsu! Onsen Wakuwaku Daikessen,3525.0,anime_movie,Crayon Shin-chan: Explosion! The Hot Spring's Feel Good Final Battle,映画 クレヨンしんちゃん　爆発！温泉わくわく大決戦,,8361.0,1991,968,24.2,10.3,17.2,3.42,,,,,,,,,
Marvel Iron Fist,6019.0,drama_tv,Marvel's Iron Fist,Marvel アイアン・フィスト,tv:62127,,800,2614,33.5,10.3,21.9,3.42,,,,,,,,,
Lupin III. sweet lost night - Mahou no Lamp wa Akumu no Yokan,3119.0,anime_tv,Lupin the 3rd: Sweet Lost Night,ルパン三世　sweet lost night ～魔法のランプは悪夢の予感～,,5019.0,1838,698,26.6,10.4,18.5,3.43,,,,,,,,,
Bokura wo Tsukutta Omochatachi,6064.0,drama_tv,The Toys That Made Us,ボクらを作ったオモチャたち,tv:75871,,1704,2190,53.9,10.4,32.2,3.43,,,,,,,,,
The Snack World,,,,,,,621,4748,27.5,10.4,19.0,3.44,,,,,,,,,
Narisumashi Assassin,6068.0,drama_movie,True Memoirs of an International Assassin,なりすましアサシン,movie:339396,,1742,741,33.7,10.4,22.1,3.44,,,,,,,,,
Tokusou Sentai Dekarenjaa. Ten Iyaazu Afutaa,6850.0,drama_movie,Tokusou Sentai Dekaranger: 10 YEARS AFTER,特捜戦隊デカレンジャー: 10 YEARS AFTER,movie:433300,,924,489,27.3,10.5,18.9,3.46,,,,,,,,,
Carter,6726.0,drama_movie,Carter,カーター,movie:800345,,1270,640,38.2,10.5,24.3,3.46,,,,,,,,,
Fate∕Grand Order. Zettai Majuu Sensen Babylonia - Initium Iter,8347.0,anime_tv,Fate/Grand Order Absolute Demonic Front: Babylonia - Initium Iter,Fate/Grand Order -絶対魔獣戦線バビロニア- Initium Iter,,110851.0,723,424,43.3,10.5,26.9,3.46,,,,,,,,,
Perrine Monogatari,1094.0,anime_tv,The Story of Perrine,ペリーヌ物語,,2549.0,497,2713,26.8,10.5,18.7,3.47,,,,,,,,,
Boogiepop wa Warawanai,714.0,anime_tv,Boogiepop and Others,ブギーポップは笑わない,,101283.0,521,2122,29.6,10.6,20.1,3.5,,,,,,,,,
Taimadou Gakuen 35 Shiken Shoutai,,,,,,,584,2020,38.5,10.6,24.6,3.5,,,,,,,,,
Lupin III. Seven Days Rhapsody,3117.0,anime_tv,Lupin the 3rd: Seven Days Rhapsody,ルパン三世 「セブンデイズ・ラプソディ」,,4851.0,1910,894,28.4,10.7,19.5,3.51,,,,,,,,,
Voltron,6070.0,anime_tv,Voltron: Legendary Defender,ヴォルトロン,tv:66558,,367,3233,34.8,10.7,22.7,3.51,,,,,,,,,
Chef no Table,5994.0,drama_tv,Chef's Table,シェフのテーブル,tv:62391,,967,3425,48.7,10.7,29.7,3.51,,,,,,,,,
Sore Ike! Zukkoke Sannin-gumi,,,,,,,503,2882,29.7,10.7,20.2,3.52,,,,,,,,,
Seitokai Yakuindomo OVA,7454.0,anime_tv,,生徒会役員共 OVA,,10119.0,588,1807,31.3,10.7,21.0,3.53,,,,,,,,,
Chouseishin Gransazer,,,,,,,335,2463,21.9,10.8,16.3,3.54,,,,,,,,,
Digimon Adventure,741.0,anime_tv,Digimon: Digital Monsters,デジモンアドベンチャー,,552.0,314,4985,22.4,10.8,16.6,3.54,,,,,,,,,
Free!. Take Your Marks,1673.0,anime_movie,Free! -Take Your Marks-,特別版 Free!-Take Your Marks-,,98497.0,686,891,30.1,10.8,20.5,3.54,,,,,,,,,
Wet Hot American Summer Are kara 10-nen,6073.0,drama_tv,Wet Hot American Summer: Ten Years Later,ウェット・ホット・アメリカン・サマー あれから10年,tv:73132,,522,1659,32.4,10.8,21.6,3.54,,,,,,,,,
KING OF PRISM. PRIDE the HERO,8758.0,anime_movie,,KING OF PRISM -PRIDE the HERO-,,97631.0,982,516,22.3,10.9,16.6,3.56,,,,,,,,,
Brave Story,1232.0,anime_tv,Brave Story,ブレイブ・ストーリー,,1681.0,1543,584,26.0,10.9,18.4,3.56,,,,,,,,,
Major 2nd Season 2 (2020),5850.0,anime_tv,MAJOR SECOND Season 2 (2020),メジャー2nd 第２シリーズ (2020),,112302.0,479,2142,29.7,11.0,20.3,3.59,,,,,,,,,
Marvel Punisher,6022.0,drama_tv,Marvel's The Punisher,Marvel パニッシャー,tv:67178,,773,2619,33.8,11.0,22.4,3.59,,,,,,,,,
Heartcatch Precure! Hana no Miyako de Fashion Show... Desu ka!？,5445.0,anime_movie,,ハートキャッチプリキュア！花の都でファッションショー・・・ですか！？,,9288.0,1026,459,25.3,11.0,18.1,3.61,,,,,,,,,
Strike Witches 2,5866.0,anime_tv,Strike Witches 2,ストライクウィッチーズ 2,,6381.0,408,1531,25.6,11.0,18.3,3.62,,,,,,,,,
Benji,5987.0,drama_movie,Benji,ベンジー,movie:495193,,902,410,23.0,11.2,17.1,3.66,,,,,,,,,
Kono Bijutsubu Ni Wa Mondai Ga Aru !,,,,,,,464,1454,20.7,11.2,16.0,3.67,,,,,,,,,
Kimagure Orange☆Road. Ano Hi ni Kaeritai,8607.0,anime_movie,Kimagure Orange Road: I Want to Return to That Day,きまぐれオレンジ☆ロード　あの日にかえりたい,,2454.0,1007,453,26.5,11.2,18.9,3.67,,,,,,,,,
Ghost in the Shell New Movie,,,,,,,2199,1111,54.6,11.3,32.9,3.68,,,,,,,,,
Pee-wee no Big Holiday,6039.0,drama_movie,Pee-wee's Big Holiday,ピーウィーのビッグ・ホリデー,movie:347689,,1215,646,27.4,11.3,19.3,3.7,,,,,,,,,
Chef no Table France-hen,5995.0,drama_tv,Chef's Table: France,シェフのテーブル フランス編,tv:69959,,802,1212,44.3,11.4,27.8,3.71,,,,,,,,,
Saint Oniisan (Saint Young Men),,,,,,,1612,705,20.4,11.4,15.9,3.72,,,,,,,,,
Monster Strike,,,,,,,1265,568,20.8,11.4,16.1,3.72,,,,,,,,,
Motto! Majime ni Fumajime Kaiketsu Zorori,,,,,,,403,1310,12.1,11.5,11.8,3.74,,,,,,,,,
Sora no Otoshimono. Forte,8391.0,anime_tv,Heaven's Lost Property: Forte,そらのおとしものf（フォルテ）,,8407.0,432,1577,24.6,11.5,18.0,3.74,,,,,,,,,
Sayonara Ginga Tetsudou 999. Andromeda Shuuchakueki,5804.0,anime_movie,Adieu Galaxy Express 999,さよなら銀河鉄道999 -アンドロメダ終着駅-,,1302.0,1256,514,33.8,11.5,22.7,3.74,,,,,,,,,
Mahoutsukai no Yome. Hoshi Matsu Hito,5077.0,anime_tv,The Ancient Magus' Bride: Those Awaiting a Star,魔法使いの嫁 星待つひと,,21688.0,257,337,18.7,11.5,15.1,3.77,,,,,,,,,
Twin Angel Break,,,,,,,473,1548,24.5,11.6,18.0,3.77,,,,,,,,,
AlphaGo,5984.0,drama_movie,AlphaGo,アルファ碁,movie:455008,,2626,992,51.1,11.6,31.3,3.77,,,,,,,,,
Genseishin Justirisers,,,,,,,290,2486,16.8,11.6,14.2,3.78,,,,,,,,,
Orange Is the New Black,6038.0,drama_tv,Orange Is the New Black,オレンジ・イズ・ニュー・ブラック,tv:1424,,1148,8919,31.8,11.7,21.8,3.82,,,,,,,,,
Highschool of the Dead,,,,,,,201,1622,28.9,11.8,20.3,3.83,,,,,,,,,
Marvel The Defenders,6023.0,drama_tv,Marvel's The Defenders,Marvel ザ・ディフェンダーズ,tv:62285,,712,1795,32.5,11.8,22.1,3.83,,,,,,,,,
Ultraman Taiga,,,,,,,352,2329,27.4,11.8,19.6,3.84,,,,,,,,,
Wet Hot American Summer Camp 1-nichime,6072.0,drama_tv,Wet Hot American Summer: First Day of Camp,ウェット・ホット・アメリカン・サマー キャンプ1日目,tv:61967,,543,1645,30.1,11.8,21.0,3.84,,,,,,,,,
Crayon Shin-chan. Dengeki! Buta no Hizume Daisakusen,3524.0,anime_movie,Crayon Shin-chan: Blitzkrieg! Pig's Hoof's Secret Mission,映画 クレヨンしんちゃん　電撃！ブタのヒヅメ大作戦,,8360.0,1764,835,22.5,11.9,17.2,3.85,,,,,,,,,
Appleseed Alpha,3619.0,anime_movie,,アップルシード α,,20786.0,1168,598,28.9,11.8,20.4,3.85,,,,,,,,,
Marvel Jessica Jones,6020.0,drama_tv,Marvel's Jessica Jones,Marvel ジェシカ・ジョーンズ,tv:38472,,767,4037,33.6,11.8,22.7,3.85,,,,,,,,,
Star Trek. Discovery,6051.0,drama_tv,Star Trek: Discovery,スタートレック ディスカバリー,tv:67198,,878,3289,48.9,11.8,30.3,3.85,,,,,,,,,
Trinity Seven,,,,,,,531,1595,33.1,11.9,22.5,3.87,,,,,,,,,
Cyborg 009,,,,,,,494,2692,22.0,11.9,17.0,3.88,,,,,,,,,
Sarazanmai,,,,,,,351,1123,23.1,12.0,17.5,3.88,,,,,,,,,
Super Hero Taisen GP Kamen Rider 3-gou,9505.0,drama_movie,Super Hero Wars GP: Kamen Rider #3,スーパーヒーロー大戦GP 仮面ライダー3号,movie:355595,,927,401,28.5,11.9,20.2,3.88,,,,,,,,,
Caligula,1949.0,anime_tv,The Caligula Effect,カリギュラ,,100569.0,498,1697,24.6,12.0,18.3,3.89,,,,,,,,,
Warau Salesman New,,,,,,,508,1776,27.2,12.0,19.6,3.89,,,,,,,,,
Big Mouth,5989.0,anime_tv,Big Mouth,ビッグマウス,tv:74204,,671,2261,27.8,12.0,19.9,3.9,,,,,,,,,
Riverdale,6044.0,drama_tv,Riverdale,リバーデイル,tv:69050,,874,4727,35.8,12.0,23.9,3.9,,,,,,,,,
Senryuu Shoujo,1282.0,anime_tv,Senryu Girl,川柳少女,,106051.0,240,1076,16.9,12.1,14.5,3.92,,,,,,,,,
Attack No.1. Namida no Sekai Senshuken,5738.0,anime_movie,,アタックNo.1 涙の世界選手権,,9166.0,839,393,20.5,12.1,16.3,3.93,,,,,,,,,
Plunderer,,,,,,,421,2177,23.2,12.1,17.7,3.93,,,,,,,,,
Soukyuu no Fafner. EXODUS 2,4997.0,anime_tv,Fafner Exodus 2,蒼穹のファフナー EXODUS 2,,21287.0,417,1564,35.6,12.1,23.8,3.93,,,,,,,,,
Ugly Delicious,6069.0,drama_tv,Ugly Delicious,アグリー・デリシャス,tv:77416,,1302,2754,45.8,12.2,29.0,3.96,,,,,,,,,
Fairy Tail The Movie,,,,,,,1032,536,28.1,12.3,20.2,3.97,,,,,,,,,
Major. Yuujou no Ikkyuu,5852.0,anime_movie,,メジャー 友情の一球（ウイニングショット）,,5029.0,2023,762,30.2,12.4,21.3,4.0,,,,,,,,,
Mayonaka no Occult Koumuin,952.0,anime_tv,Midnight Occult Civil Servants,真夜中のオカルト公務員,,102939.0,519,1840,31.6,12.3,22.0,4.0,,,,,,,,,
Jarinko Chie,5420.0,anime_movie,Downtown Story,じゃリン子チエ,,3946.0,2036,636,24.5,12.4,18.5,4.03,,,,,,,,,
Sense8,6048.0,drama_tv,Sense8,センス8,tv:61664,,648,2426,30.0,12.5,21.2,4.04,,,,,,,,,
Strike Witches Movie,5868.0,anime_movie,Strike Witches: The Movie,ストライクウィッチーズ 劇場版,,9751.0,1508,712,27.1,12.5,19.8,4.05,,,,,,,,,
Naked,6034.0,drama_movie,Naked,ネイキッド,movie:433251,,1679,818,29.7,12.5,21.1,4.05,,,,,,,,,
Stand My Heroes. Piece of Truth,,,,,,,543,1984,38.2,12.5,25.4,4.05,,,,,,,,,
Jarinko Chie (TV),1688.0,anime_tv,Chie The Brat,じゃりン子チエ (TV),,3947.0,671,3745,27.8,12.5,20.2,4.06,,,,,,,,,
Isekai Quartet 2,5245.0,anime_tv,Isekai Quartet 2,異世界かるてっと 2,,110178.0,314,1233,30.0,12.5,21.3,4.06,,,,,,,,,
Gyakusatsu Kikan GENOCIDAL ORGAN,,,,,,,2754,1258,47.2,12.6,29.9,4.07,,,,,,,,,
Yowamushi Pedal. Re.RIDE,6745.0,anime_movie,Yowamushi Pedal Re:RIDE,弱虫ペダル Re:RIDE,,20808.0,1810,779,28.2,12.7,20.4,4.09,,,,,,,,,
Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki desu ka？,848.0,anime_tv,Do You Love Your Mom and Her Two-Hit Multi-Target Attacks?,通常攻撃が全体攻撃で二回攻撃のお母さんは好きですか？,,104723.0,689,1983,34.8,12.6,23.7,4.09,,,,,,,,,
Romeo no Aoi Sora,,,,,,,375,1993,23.9,12.7,18.3,4.1,,,,,,,,,
Attack No.1. Namida no Kaiten Receive,5737.0,anime_movie,,アタックNo.1 涙の回転レシーブ,,9165.0,1292,457,24.0,12.7,18.4,4.1,,,,,,,,,
King of Prism,,,,,,,494,1913,25.3,12.7,19.0,4.1,,,,,,,,,
iBoy,6007.0,drama_movie,iBoy,iBoy：2017,movie:414190,,1065,571,25.8,12.8,19.3,4.13,,,,,,,,,
Zoids Wild,,,,,,,390,3238,23.0,12.8,17.9,4.14,,,,,,,,,
Kami-tachi ni Hirowareta Otoko,,,,,,,557,1007,35.1,12.9,24.0,4.16,,,,,,,,,
Lemony Snicket no Yo nimo Fukou na Dekigoto,5980.0,drama_tv,A Series of Unfortunate Events,レモニー・スニケットの世にも不幸なできごと,tv:65294,,1132,4031,40.7,12.9,26.8,4.16,,,,,,,,,
Absolute Duo,750.0,anime_tv,Absolute Duo,アブソリュート・デュオ,,20785.0,397,1544,23.5,13.0,18.2,4.18,,,,,,,,,
Juushinki Pandora - Last Hope,,,,,,,468,3100,33.6,13.0,23.3,4.18,,,,,,,,,
Ro-Kyu-Bu!,814.0,anime_tv,Ro-Kyu-Bu ~ Fast Break!,ロウきゅーぶ!,,10572.0,484,1416,24.3,13.0,18.6,4.2,,,,,,,,,
Game Over!,6001.0,drama_movie,"Game Over, Man!",ゲームオーバー！,movie:456750,,1900,928,29.2,13.1,21.1,4.21,,,,,,,,,
ID.Invaded,,,,,,,597,1973,36.5,13.1,24.8,4.21,,,,,,,,,
F wa Family no F,5998.0,drama_tv,F is for Family,FはFamilyのF,tv:63522,,642,2975,34.7,13.1,23.9,4.22,,,,,,,,,
Kore wa Zombie Desu ka,,,,,,,456,2485,23.2,13.1,18.1,4.23,,,,,,,,,
Youkai Apartment no Yuuga na Nichijou,,,,,,,526,3162,31.5,13.2,22.3,4.23,,,,,,,,,
Planetarian Hoshi no Hito,,,,,,,2767,998,33.8,13.1,23.5,4.23,,,,,,,,,
Lupin III. $1 Money Wars,3111.0,anime_tv,Lupin the 3rd: Missed By A Dollar,ルパン三世 1$マネーウォーズ,,1422.0,1893,888,35.6,13.1,24.4,4.23,,,,,,,,,
Bishoujo Senshi Sailor Moon S. Kaguya Hime no Koibito,4374.0,anime_movie,Sailor Moon S Movie: Hearts in Ice,美少女戦士セーラームーンS かぐや姫の恋人,,997.0,815,398,26.8,13.4,20.1,4.29,,,,,,,,,
Mute,6031.0,drama_movie,Mute,ミュート：2018,movie:401371,,1164,658,26.4,13.4,19.9,4.3,,,,,,,,,
Angel Heart,842.0,anime_tv,Angel Heart,エンジェル・ハート,,282.0,426,4101,28.6,13.5,21.1,4.35,,,,,,,,,
Seitokai Yakuindomo,1392.0,anime_tv,Seitokai Yakuindomo,生徒会役員共,,8675.0,542,2232,31.6,13.6,22.6,4.36,,,,,,,,,
